timestamp,src,dest,speed_src,speed_dest,posx_src,posy_src,posz_src,posx_dest,posy_dest,posz_dest,traffic_type,packet_size,interval,serving_gnb,distance,sinr_dl,sinr_ulmac_thr_dl,mac_thr_ul,mac_delay_dl,mac_delay_ul,blerDlSignal,blerUlSignal,packetLossDlSignal,packetLossUlSignal,
14.58,gnb,ue[15],0,60,1000,950,30,441.515,177.731,0.159457,DL,1000,0.02,1,953.517,12.8424,16.4344,27747.5,0,0.034,0,0,0,0,0
14.58,gnb,ue[16],0,60,1000,950,30,720.31,617.628,77.9111,DL,1000,0.02,1,437.028,15.9487,7.25189,51416.3,0,0.004,0,0,0,0,0
14.58,gnb,ue[17],0,60,1000,950,30,58.1544,76.186,76.9247,DL,1000,0.02,1,1285.62,13.3929,12.9994,24648.7,0,0.004,0,0,0,0,0
14.58,gnb,ue[18],0,60,1000,950,30,1396.45,622.56,97.8857,DL,1000,0.02,1,518.653,14.8626,11.9994,51041.6,0,0.004,0,0,0,0,0
14.58,gnb,ue[19],0,60,1000,950,30,444.4,258.86,60.1944,DL,1000,0.02,1,887.287,10.3885,17.993,9882.11,0,0.004,0,0,0,0,0
14.6,gnb,ue[0],0,60,1000,950,30,108.684,804.372,52.3156,DL,1000,0.02,1,903.41,11.8386,1.2998,23729.8,0,0.004,0,0,0,0,0
14.6,gnb,ue[1],0,60,1000,950,30,1067.87,857.747,60.5043,DL,1000,0.02,1,118.525,17.3138,41.301,51442.7,0,0.004,0,0,0,0,0
14.6,gnb,ue[2],0,60,1000,950,30,784.667,259.635,57.7284,DL,1000,0.02,1,723.7,11.8008,1.71949,14820.3,0,0.004,0,0,0,0,0
14.6,gnb,ue[3],0,60,1000,950,30,113.286,659.45,15.9469,DL,1000,0.02,1,933.208,11.2846,11.345,7646.01,0,0.01,0,0,0,0,0
14.6,gnb,ue[4],0,60,1000,950,30,339.216,45.0044,42.682,DL,1000,0.02,1,1120.63,13.2827,3.85821,13936.2,0,0.004,0,0,0,0,0
14.6,gnb,ue[5],0,60,1000,950,30,168.3,640.473,13.1597,DL,1000,0.02,1,887.589,13.1149,19.1764,46252.3,0,0.01,0,0,0,0,0
14.6,gnb,ue[6],0,60,1000,950,30,819.297,324.508,2.52318,DL,1000,0.02,1,651.65,14.903,10.8789,50627.2,0,0.01,0,0,0,0,0
14.6,gnb,ue[7],0,60,1000,950,30,121.457,236.652,46.1853,DL,1000,0.02,1,1131.8,11.0406,5.23538,24362.7,0,0.004,0,0,0,0,0
14.6,gnb,ue[8],0,60,1000,950,30,788.553,404.564,47.4872,DL,1000,0.02,1,585.249,12.396,6.50716,18075.5,0,0.004,0,0,0,0,0
14.6,gnb,ue[9],0,60,1000,950,30,1415.76,740.88,3.52198,DL,1000,0.02,1,466.143,13.4512,-1.57594,51435.9,0,0.004,0,0,0,0,0
14.6,gnb,ue[10],0,60,1000,950,30,838.918,955.784,33.8514,DL,1000,0.02,1,161.232,17.6196,39.7498,51515.2,0,0.004,0,0,0,0,0
14.6,gnb,ue[11],0,60,1000,950,30,285.812,346.936,85.2736,DL,1000,0.02,1,936.379,13.3897,1.84432,10448.6,0,0.013,0,0,0,0,0
14.6,gnb,ue[12],0,60,1000,950,30,1073.31,977.739,26.7989,DL,1000,0.02,1,78.4469,17.463,49.8181,51152.6,0,0.004,0,0,0,0,0
14.6,gnb,ue[13],0,60,1000,950,30,199.677,352.105,82.1303,DL,1000,0.02,1,1000.36,11.7309,10.887,35997,0,0.01,0,0,0,0,0
14.6,gnb,ue[14],0,60,1000,950,30,57.617,268.547,57.155,DL,1000,0.02,1,1163.27,13.3068,0.712171,10128.4,0,0.01,0,0,0,0,0
14.6,gnb,ue[15],0,60,1000,950,30,440.771,178.673,0.159457,DL,1000,0.02,1,953.191,12.3522,19.2327,27747.5,0,0.034,0,0,0,0,0
14.6,gnb,ue[16],0,60,1000,950,30,721.497,617.8,77.9111,DL,1000,0.02,1,436.138,15.3529,10.0139,51385.2,0,0.01,0,0,0,0,0
14.6,gnb,ue[17],0,60,1000,950,30,57.1297,75.5614,76.9247,DL,1000,0.02,1,1286.8,13.0257,12.4358,24648.7,0,0.004,0,0,0,0,0
14.6,gnb,ue[18],0,60,1000,950,30,1397.63,622.784,97.8857,DL,1000,0.02,1,519.414,14.1411,9.03693,51035.7,0,0.01,0,0,0,0,0
14.6,gnb,ue[19],0,60,1000,950,30,445.553,258.528,60.1944,DL,1000,0.02,1,886.824,11.8463,14.4294,9882.11,0,0.004,0,0,0,0,0
14.62,gnb,ue[0],0,60,1000,950,30,109.485,803.479,52.3156,DL,1000,0.02,1,902.764,13.0279,3.86412,23729.8,0,0.004,0,0,0,0,0
14.62,gnb,ue[1],0,60,1000,950,30,1068.99,858.179,60.5043,DL,1000,0.02,1,118.835,17.3637,42.8623,51446.8,0,0.004,0,0,0,0,0
14.62,gnb,ue[2],0,60,1000,950,30,785.327,260.637,57.7284,DL,1000,0.02,1,722.547,12.6554,3.88614,14820.3,0,0.004,0,0,0,0,0
14.62,gnb,ue[3],0,60,1000,950,30,113.209,658.252,15.9469,DL,1000,0.02,1,933.655,12.1627,13.9931,7646.01,0,0.01,0,0,0,0,0
14.62,gnb,ue[4],0,60,1000,950,30,340.252,44.3988,42.682,DL,1000,0.02,1,1120.51,12.2284,-1.13539,14032.2,0,0.004,0,0,0,0,0
14.62,gnb,ue[5],0,60,1000,950,30,168.164,639.281,13.1597,DL,1000,0.02,1,888.134,12.9953,15.8801,46252.3,0,0.01,0,0,0,0,0
14.62,gnb,ue[6],0,60,1000,950,30,820.473,324.27,2.52318,DL,1000,0.02,1,651.554,15.3625,10.9456,50639.5,0,0.004,0,0,0,0,0
14.62,gnb,ue[7],0,60,1000,950,30,121.995,237.724,46.1853,DL,1000,0.02,1,1130.7,11.8326,1.84741,24362.7,0,0.004,0,0,0,0,0
14.62,gnb,ue[8],0,60,1000,950,30,788.639,405.761,47.4872,DL,1000,0.02,1,584.103,11.3804,5.83526,18075.5,0,0.004,0,0,0,0,0
14.62,gnb,ue[9],0,60,1000,950,30,1416.46,739.906,3.52198,DL,1000,0.02,1,467.206,12.9069,-1.35181,51378.4,0,0.004,0,0,0,0,0
14.62,gnb,ue[10],0,60,1000,950,30,839.819,954.992,33.8514,DL,1000,0.02,1,160.305,17.6695,38.2184,51505.1,0,0.004,0,0,0,0,0
14.62,gnb,ue[11],0,60,1000,950,30,285.413,348.068,85.2736,DL,1000,0.02,1,935.955,12.9768,2.93348,10504.7,0,0.004,0,0,0,0,0
14.62,gnb,ue[12],0,60,1000,950,30,1074.3,978.417,26.7989,DL,1000,0.02,1,79.6126,17.608,47.4743,51153.6,0,0.004,0,0,0,0,0
14.62,gnb,ue[13],0,60,1000,950,30,199.866,353.291,82.1303,DL,1000,0.02,1,999.497,12.6331,12.7552,35997,0,0.01,0,0,0,0,0
14.62,gnb,ue[14],0,60,1000,950,30,58.2161,269.587,57.155,DL,1000,0.02,1,1162.18,13.4354,-1.53991,10158.1,0,0.01,0,0,0,0,0
14.62,gnb,ue[15],0,60,1000,950,30,440.028,179.615,0.159457,DL,1000,0.02,1,952.865,6.27087,21.2009,27747.5,0,0.034,0,0,0,0,0
14.62,gnb,ue[16],0,60,1000,950,30,722.685,617.972,77.9111,DL,1000,0.02,1,435.249,16.0101,9.45642,51403.4,0,0.004,0,0,0,0,0
14.62,gnb,ue[17],0,60,1000,950,30,56.1051,74.9369,76.9247,DL,1000,0.02,1,1287.97,12.9597,15.8739,24648.7,0,0.004,0,0,0,0,0
14.62,gnb,ue[18],0,60,1000,950,30,1398.81,623.008,97.8857,DL,1000,0.02,1,520.176,14.378,10.5548,51050.8,0,0.004,0,0,0,0,0
14.62,gnb,ue[19],0,60,1000,950,30,446.706,258.195,60.1944,DL,1000,0.02,1,886.363,11.521,14.7226,9882.11,0,0.004,0,0,0,0,0
14.64,gnb,ue[0],0,60,1000,950,30,110.287,802.585,52.3156,DL,1000,0.02,1,902.119,12.8029,2.71742,23729.8,0,0.004,0,0,0,0,0
14.64,gnb,ue[1],0,60,1000,950,30,1070.11,858.61,60.5043,DL,1000,0.02,1,119.158,17.4055,43.3881,51437.1,0,0.004,0,0,0,0,0
14.64,gnb,ue[2],0,60,1000,950,30,785.987,261.639,57.7284,DL,1000,0.02,1,721.395,12.1494,3.99494,14820.3,0,0.004,0,0,0,0,0
14.64,gnb,ue[3],0,60,1000,950,30,113.132,657.055,15.9469,DL,1000,0.02,1,934.104,12.9786,14.9131,7646.01,0,0.01,0,0,0,0,0
14.64,gnb,ue[4],0,60,1000,950,30,341.288,43.7931,42.682,DL,1000,0.02,1,1120.39,12.3651,6.88896,14032.2,0,0.004,0,0,0,0,0
14.64,gnb,ue[5],0,60,1000,950,30,168.027,638.089,13.1597,DL,1000,0.02,1,888.679,11.928,11.1682,46252.3,0,0.01,0,0,0,0,0
14.64,gnb,ue[6],0,60,1000,950,30,821.649,324.031,2.52318,DL,1000,0.02,1,651.461,14.8393,9.75607,50631,0,0.004,0,0,0,0,0
14.64,gnb,ue[7],0,60,1000,950,30,122.533,238.797,46.1853,DL,1000,0.02,1,1129.61,11.3872,4.67563,24362.7,0,0.004,0,0,0,0,0
14.64,gnb,ue[8],0,60,1000,950,30,788.724,406.958,47.4872,DL,1000,0.02,1,582.956,12.1921,8.32053,18075.5,0,0.004,0,0,0,0,0
14.64,gnb,ue[9],0,60,1000,950,30,1417.16,738.932,3.52198,DL,1000,0.02,1,468.269,14.8253,-4.41758,51515.3,0,0.081,0,0,0,0,0
14.64,gnb,ue[10],0,60,1000,950,30,840.721,954.2,33.8514,DL,1000,0.02,1,159.381,17.7911,37.3252,51495.3,0,0.004,0,0,0,0,0
14.64,gnb,ue[11],0,60,1000,950,30,285.013,349.199,85.2736,DL,1000,0.02,1,935.533,14.41,3.85013,10541.9,0,0.004,0,0,0,0,0
14.64,gnb,ue[12],0,60,1000,950,30,1075.29,979.094,26.7989,DL,1000,0.02,1,80.7793,17.7542,50.4057,51147.6,0,0.004,0,0,0,0,0
14.64,gnb,ue[13],0,60,1000,950,30,200.055,354.476,82.1303,DL,1000,0.02,1,998.639,12.6166,12.402,35997,0,0.01,0,0,0,0,0
14.64,gnb,ue[14],0,60,1000,950,30,58.8151,270.627,57.155,DL,1000,0.02,1,1161.08,13.5381,-0.854484,10208.2,0,0.004,0,0,0,0,0
14.64,gnb,ue[15],0,60,1000,950,30,439.284,180.557,0.159457,DL,1000,0.02,1,952.542,9.52922,14.7521,27747.5,0,0.034,0,0,0,0,0
14.64,gnb,ue[16],0,60,1000,950,30,723.872,618.144,77.9111,DL,1000,0.02,1,434.362,15.6858,6.24539,51393.5,0,0.004,0,0,0,0,0
14.64,gnb,ue[17],0,60,1000,950,30,55.0804,74.3123,76.9247,DL,1000,0.02,1,1289.15,11.3431,10.7362,24572,0,0.076,0,0,0,0,0
14.64,gnb,ue[18],0,60,1000,950,30,1399.99,623.231,97.8857,DL,1000,0.02,1,520.94,14.374,8.91603,50989.8,0,0.004,0,0,0,0,0
14.64,gnb,ue[19],0,60,1000,950,30,447.859,257.863,60.1944,DL,1000,0.02,1,885.903,12.0493,17.2597,9882.11,0,0.004,0,0,0,0,0
14.66,gnb,ue[0],0,60,1000,950,30,111.088,801.692,52.3156,DL,1000,0.02,1,901.476,12.4739,4.68064,23729.8,0,0.004,0,0,0,0,0
14.66,gnb,ue[1],0,60,1000,950,30,1071.23,859.042,60.5043,DL,1000,0.02,1,119.491,17.5132,42.7844,51444.6,0,0.004,0,0,0,0,0
14.66,gnb,ue[2],0,60,1000,950,30,786.647,262.642,57.7284,DL,1000,0.02,1,720.243,10.7283,0.207282,14820.3,0,0.004,0,0,0,0,0
14.66,gnb,ue[3],0,60,1000,950,30,113.055,655.857,15.9469,DL,1000,0.02,1,934.553,12.3228,11.7055,7646.01,0,0.01,0,0,0,0,0
14.66,gnb,ue[4],0,60,1000,950,30,342.324,43.1875,42.682,DL,1000,0.02,1,1120.27,12.5696,-0.024702,14032.2,0,0.004,0,0,0,0,0
14.66,gnb,ue[5],0,60,1000,950,30,167.89,636.897,13.1597,DL,1000,0.02,1,889.227,12.0501,17.3557,43993,0,1.96,0,0,0,0,0
14.66,gnb,ue[6],0,60,1000,950,30,822.825,323.793,2.52318,DL,1000,0.02,1,651.369,14.7986,13.308,50639.6,0,0.004,0,0,0,0,0
14.66,gnb,ue[7],0,60,1000,950,30,123.072,239.869,46.1853,DL,1000,0.02,1,1128.52,12.3137,8.60936,24362.7,0,0.004,0,0,0,0,0
14.66,gnb,ue[8],0,60,1000,950,30,788.809,408.155,47.4872,DL,1000,0.02,1,581.811,12.3912,7.91449,18075.5,0,0.004,0,0,0,0,0
14.66,gnb,ue[9],0,60,1000,950,30,1417.86,737.959,3.52198,DL,1000,0.02,1,469.332,13.8502,-2.08144,51522.8,0,0.018,0,0,0,0,0
14.66,gnb,ue[10],0,60,1000,950,30,841.623,953.409,33.8514,DL,1000,0.02,1,158.461,17.567,38.3292,51499.6,0,0.004,0,0,0,0,0
14.66,gnb,ue[11],0,60,1000,950,30,284.614,350.331,85.2736,DL,1000,0.02,1,935.113,13.7275,5.24439,10608,0,0.004,0,0,0,0,0
14.66,gnb,ue[12],0,60,1000,950,30,1076.28,979.771,26.7989,DL,1000,0.02,1,81.947,17.6441,48.0904,51166,0,0.004,0,0,0,0,0
14.66,gnb,ue[13],0,60,1000,950,30,200.243,355.661,82.1303,DL,1000,0.02,1,997.781,13.125,13.0222,35997,0,0.01,0,0,0,0,0
14.66,gnb,ue[14],0,60,1000,950,30,59.4141,271.667,57.155,DL,1000,0.02,1,1159.99,13.4592,3.13199,10324.6,0,0.004,0,0,0,0,0
14.66,gnb,ue[15],0,60,1000,950,30,438.541,181.499,0.159457,DL,1000,0.02,1,952.219,7.97154,20.5663,27747.5,0,0.034,0,0,0,0,0
14.66,gnb,ue[16],0,60,1000,950,30,725.06,618.316,77.9111,DL,1000,0.02,1,433.476,16.0177,11.6852,51331.5,0,0.004,0,0,0,0,0
14.66,gnb,ue[17],0,60,1000,950,30,54.0558,73.6877,76.9247,DL,1000,0.02,1,1290.32,11.8222,14.031,24572,0,0.076,0,0,0,0,0
14.66,gnb,ue[18],0,60,1000,950,30,1401.17,623.455,97.8857,DL,1000,0.02,1,521.706,14.4558,9.91523,51042.8,0,0.004,0,0,0,0,0
14.66,gnb,ue[19],0,60,1000,950,30,449.012,257.531,60.1944,DL,1000,0.02,1,885.445,11.2654,15.4507,9882.11,0,0.004,0,0,0,0,0
14.68,gnb,ue[0],0,60,1000,950,30,111.889,800.798,52.3156,DL,1000,0.02,1,900.833,13.0357,0.624345,23729.8,0,0.004,0,0,0,0,0
14.68,gnb,ue[1],0,60,1000,950,30,1072.35,859.474,60.5043,DL,1000,0.02,1,119.835,18.1545,43.8799,51441.7,0,0.004,0,0,0,0,0
14.68,gnb,ue[2],0,60,1000,950,30,787.307,263.644,57.7284,DL,1000,0.02,1,719.091,12.6745,1.15964,14820.3,0,0.004,0,0,0,0,0
14.68,gnb,ue[3],0,60,1000,950,30,112.977,654.66,15.9469,DL,1000,0.02,1,935.004,12.1562,13.9225,7646.01,0,0.01,0,0,0,0,0
14.68,gnb,ue[4],0,60,1000,950,30,343.36,42.5818,42.682,DL,1000,0.02,1,1120.15,12.2298,2.55238,14032.2,0,0.004,0,0,0,0,0
14.68,gnb,ue[5],0,60,1000,950,30,167.754,635.705,13.1597,DL,1000,0.02,1,889.775,10.9919,13.7842,43982.8,0,0.01,0,0,0,0,0
14.68,gnb,ue[6],0,60,1000,950,30,824.001,323.554,2.52318,DL,1000,0.02,1,651.28,15.3634,11.7783,50624,0,0.01,0,0,0,0,0
14.68,gnb,ue[7],0,60,1000,950,30,123.61,240.942,46.1853,DL,1000,0.02,1,1127.42,11.8466,5.53947,24362.7,0,0.004,0,0,0,0,0
14.68,gnb,ue[8],0,60,1000,950,30,788.895,409.352,47.4872,DL,1000,0.02,1,580.665,11.412,8.11985,18075.5,0,0.004,0,0,0,0,0
14.68,gnb,ue[9],0,60,1000,950,30,1418.56,736.985,3.52198,DL,1000,0.02,1,470.397,12.8811,-2.045,51447.2,0,0.004,0,0,0,0,0
14.68,gnb,ue[10],0,60,1000,950,30,842.525,952.617,33.8514,DL,1000,0.02,1,157.544,17.6913,37.3764,51500.3,0,0.004,0,0,0,0,0
14.68,gnb,ue[11],0,60,1000,950,30,284.214,351.462,85.2736,DL,1000,0.02,1,934.693,13.3692,5.37544,10591.1,0,0.004,0,0,0,0,0
14.68,gnb,ue[12],0,60,1000,950,30,1077.27,980.449,26.7989,DL,1000,0.02,1,83.1156,17.834,48.1582,51159.9,0,0.004,0,0,0,0,0
14.68,gnb,ue[13],0,60,1000,950,30,200.432,356.846,82.1303,DL,1000,0.02,1,996.924,12.6435,10.7763,35997,0,0.01,0,0,0,0,0
14.68,gnb,ue[14],0,60,1000,950,30,60.0131,272.707,57.155,DL,1000,0.02,1,1158.9,13.4449,-2.05011,10372.7,0,0.012,0,0,0,0,0
14.68,gnb,ue[15],0,60,1000,950,30,437.797,182.441,0.159457,DL,1000,0.02,1,951.898,6.28854,16.1827,27747.5,0,0.034,0,0,0,0,0
14.68,gnb,ue[16],0,60,1000,950,30,726.248,618.488,77.9111,DL,1000,0.02,1,432.592,16.0214,7.0122,51398.5,0,0.01,0,0,0,0,0
14.68,gnb,ue[17],0,60,1000,950,30,53.0311,73.0632,76.9247,DL,1000,0.02,1,1291.5,12.9495,10.39,24572,0,0.076,0,0,0,0,0
14.68,gnb,ue[18],0,60,1000,950,30,1402.35,623.679,97.8857,DL,1000,0.02,1,522.473,13.7809,11.9269,50992,0,0.004,0,0,0,0,0
14.68,gnb,ue[19],0,60,1000,950,30,450.165,257.198,60.1944,DL,1000,0.02,1,884.988,11.5291,10.9729,9882.11,0,0.004,0,0,0,0,0
14.7,gnb,ue[0],0,60,1000,950,30,112.69,799.905,52.3156,DL,1000,0.02,1,900.192,12.8639,5.31824,23729.8,0,0.004,0,0,0,0,0
14.7,gnb,ue[1],0,60,1000,950,30,1073.47,859.905,60.5043,DL,1000,0.02,1,120.191,18.2183,42.5435,51442.5,0,0.004,0,0,0,0,0
14.7,gnb,ue[2],0,60,1000,950,30,787.967,264.646,57.7284,DL,1000,0.02,1,717.939,12.7379,-1.31875,14820.3,0,0.004,0,0,0,0,0
14.7,gnb,ue[3],0,60,1000,950,30,112.9,653.462,15.9469,DL,1000,0.02,1,935.456,13.6965,13.8046,7646.01,0,0.01,0,0,0,0,0
14.7,gnb,ue[4],0,60,1000,950,30,344.396,41.9762,42.682,DL,1000,0.02,1,1120.04,12.6024,-1.37716,14032.2,0,0.004,0,0,0,0,0
14.7,gnb,ue[5],0,60,1000,950,30,167.617,634.512,13.1597,DL,1000,0.02,1,890.325,11.4194,15.251,43982.8,0,0.01,0,0,0,0,0
14.7,gnb,ue[6],0,60,1000,950,30,825.177,323.315,2.52318,DL,1000,0.02,1,651.192,15.4916,15.8022,50636.3,0,0.004,0,0,0,0,0
14.7,gnb,ue[7],0,60,1000,950,30,124.149,242.014,46.1853,DL,1000,0.02,1,1126.33,11.5286,8.54794,24362.7,0,0.004,0,0,0,0,0
14.7,gnb,ue[8],0,60,1000,950,30,788.98,410.549,47.4872,DL,1000,0.02,1,579.52,13.4791,7.20357,18075.5,0,0.004,0,0,0,0,0
14.7,gnb,ue[9],0,60,1000,950,30,1419.27,736.011,3.52198,DL,1000,0.02,1,471.462,13.9468,-1.43312,51447.2,0,0.004,0,0,0,0,0
14.7,gnb,ue[10],0,60,1000,950,30,843.426,951.825,33.8514,DL,1000,0.02,1,156.632,17.7622,41.3178,51490.3,0,0.004,0,0,0,0,0
14.7,gnb,ue[11],0,60,1000,950,30,283.815,352.594,85.2736,DL,1000,0.02,1,934.275,12.9678,3.61555,10701.3,0,0.004,0,0,0,0,0
14.7,gnb,ue[12],0,60,1000,950,30,1078.26,981.126,26.7989,DL,1000,0.02,1,84.2851,17.7942,48.6418,51147.2,0,0.004,0,0,0,0,0
14.7,gnb,ue[13],0,60,1000,950,30,200.621,358.031,82.1303,DL,1000,0.02,1,996.068,12.0421,12.0685,35997,0,0.01,0,0,0,0,0
14.7,gnb,ue[14],0,60,1000,950,30,60.6121,273.746,57.155,DL,1000,0.02,1,1157.8,13.323,-3.06791,10409.1,0,0.004,0,0,0,0,0
14.7,gnb,ue[15],0,60,1000,950,30,437.053,183.383,0.159457,DL,1000,0.02,1,951.578,6.90203,15.2146,27747.5,0,0.034,0,0,0,0,0
14.7,gnb,ue[16],0,60,1000,950,30,727.435,618.66,77.9111,DL,1000,0.02,1,431.71,15.5345,7.59049,51413.1,0,0.004,0,0,0,0,0
14.7,gnb,ue[17],0,60,1000,950,30,52.0065,72.4386,76.9247,DL,1000,0.02,1,1292.67,13.1744,12.2672,24572,0,0.076,0,0,0,0,0
14.7,gnb,ue[18],0,60,1000,950,30,1403.53,623.903,97.8857,DL,1000,0.02,1,523.242,14.9027,7.68171,50988.1,0,0.004,0,0,0,0,0
14.7,gnb,ue[19],0,60,1000,950,30,451.318,256.866,60.1944,DL,1000,0.02,1,884.533,11.1802,13.387,9882.11,0,0.004,0,0,0,0,0
14.72,gnb,ue[0],0,60,1000,950,30,113.491,799.011,52.3156,DL,1000,0.02,1,899.552,13.0553,2.41803,23729.8,0,0.004,0,0,0,0,0
14.72,gnb,ue[1],0,60,1000,950,30,1074.59,860.337,60.5043,DL,1000,0.02,1,120.557,17.9134,40.7653,51439.6,0,0.004,0,0,0,0,0
14.72,gnb,ue[2],0,60,1000,950,30,788.627,265.648,57.7284,DL,1000,0.02,1,716.788,12.4422,2.04593,14820.3,0,0.004,0,0,0,0,0
14.72,gnb,ue[3],0,60,1000,950,30,112.823,652.265,15.9469,DL,1000,0.02,1,935.91,13.6424,14.7972,7324.75,0,0.019,0,0,0,0,0
14.72,gnb,ue[4],0,60,1000,950,30,345.432,41.3706,42.682,DL,1000,0.02,1,1119.92,12.7927,7.91909,14032.2,0,0.004,0,0,0,0,0
14.72,gnb,ue[5],0,60,1000,950,30,167.48,633.32,13.1597,DL,1000,0.02,1,890.875,11.7251,17.1928,43982.8,0,0.01,0,0,0,0,0
14.72,gnb,ue[6],0,60,1000,950,30,826.353,323.077,2.52318,DL,1000,0.02,1,651.107,14.973,10.7355,50648.3,0,0.004,0,0,0,0,0
14.72,gnb,ue[7],0,60,1000,950,30,124.687,243.087,46.1853,DL,1000,0.02,1,1125.24,11.6287,11.2275,24362.7,0,0.004,0,0,0,0,0
14.72,gnb,ue[8],0,60,1000,950,30,789.065,411.746,47.4872,DL,1000,0.02,1,578.374,12.5205,9.65592,18075.5,0,0.004,0,0,0,0,0
14.72,gnb,ue[9],0,60,1000,950,30,1419.97,735.037,3.52198,DL,1000,0.02,1,472.528,14.4433,-6.65426,51447.2,0,0.004,0,0,0,0,0
14.72,gnb,ue[10],0,60,1000,950,30,844.328,951.033,33.8514,DL,1000,0.02,1,155.723,17.9176,35.317,51518.8,0,0.004,0,0,0,0,0
14.72,gnb,ue[11],0,60,1000,950,30,283.415,353.725,85.2736,DL,1000,0.02,1,933.859,15.145,0.633477,10778,0,0.004,0,0,0,0,0
14.72,gnb,ue[12],0,60,1000,950,30,1079.25,981.803,26.7989,DL,1000,0.02,1,85.4554,17.6555,46.528,51148.5,0,0.004,0,0,0,0,0
14.72,gnb,ue[13],0,60,1000,950,30,200.81,359.216,82.1303,DL,1000,0.02,1,995.213,12.6559,14.256,35997,0,0.01,0,0,0,0,0
14.72,gnb,ue[14],0,60,1000,950,30,61.2112,274.786,57.155,DL,1000,0.02,1,1156.71,12.7448,-4.01208,10437.2,0,0.022,0,0,0,0,0
14.72,gnb,ue[15],0,60,1000,950,30,436.31,184.325,0.159457,DL,1000,0.02,1,951.26,7.00847,17.3464,27747.5,0,0.034,0,0,0,0,0
14.72,gnb,ue[16],0,60,1000,950,30,728.623,618.832,77.9111,DL,1000,0.02,1,430.828,15.627,7.35404,51403.5,0,0.004,0,0,0,0,0
14.72,gnb,ue[17],0,60,1000,950,30,50.9818,71.814,76.9247,DL,1000,0.02,1,1293.85,13.1936,10.9356,24483.6,0,0.029,0,0,0,0,0
14.72,gnb,ue[18],0,60,1000,950,30,1404.71,624.126,97.8857,DL,1000,0.02,1,524.013,15.2596,8.0885,51053.6,0,0.004,0,0,0,0,0
14.72,gnb,ue[19],0,60,1000,950,30,452.472,256.534,60.1944,DL,1000,0.02,1,884.079,11.4291,18.9098,9882.11,0,0.004,0,0,0,0,0
14.74,gnb,ue[0],0,60,1000,950,30,114.292,798.118,52.3156,DL,1000,0.02,1,898.913,13.0436,1.45028,23729.8,0,0.004,0,0,0,0,0
14.74,gnb,ue[1],0,60,1000,950,30,1075.71,860.769,60.5043,DL,1000,0.02,1,120.934,18.1443,43.2772,51450.6,0,0.004,0,0,0,0,0
14.74,gnb,ue[2],0,60,1000,950,30,789.287,266.65,57.7284,DL,1000,0.02,1,715.636,12.6937,3.22368,14820.3,0,0.004,0,0,0,0,0
14.74,gnb,ue[3],0,60,1000,950,30,112.746,651.067,15.9469,DL,1000,0.02,1,936.365,13.4173,11.2174,7406.38,0,0.004,0,0,0,0,0
14.74,gnb,ue[4],0,60,1000,950,30,346.468,40.7649,42.682,DL,1000,0.02,1,1119.81,12.2312,0.68721,14032.2,0,0.004,0,0,0,0,0
14.74,gnb,ue[5],0,60,1000,950,30,167.343,632.128,13.1597,DL,1000,0.02,1,891.428,10.981,15.4564,43982.8,0,0.01,0,0,0,0,0
14.74,gnb,ue[6],0,60,1000,950,30,827.529,322.838,2.52318,DL,1000,0.02,1,651.025,15.3642,13.5037,50633,0,0.004,0,0,0,0,0
14.74,gnb,ue[7],0,60,1000,950,30,125.225,244.159,46.1853,DL,1000,0.02,1,1124.15,11.8606,8.16206,24362.7,0,0.004,0,0,0,0,0
14.74,gnb,ue[8],0,60,1000,950,30,789.151,412.943,47.4872,DL,1000,0.02,1,577.23,11.4434,12.0082,18075.5,0,0.004,0,0,0,0,0
14.74,gnb,ue[9],0,60,1000,950,30,1420.67,734.063,3.52198,DL,1000,0.02,1,473.594,12.7681,-1.72383,51386.6,0,0.014,0,0,0,0,0
14.74,gnb,ue[10],0,60,1000,950,30,845.23,950.242,33.8514,DL,1000,0.02,1,154.818,17.7131,35.1254,51508.7,0,0.004,0,0,0,0,0
14.74,gnb,ue[11],0,60,1000,950,30,283.016,354.857,85.2736,DL,1000,0.02,1,933.444,13.5569,5.41627,10818.5,0,0.004,0,0,0,0,0
14.74,gnb,ue[12],0,60,1000,950,30,1080.24,982.481,26.7989,DL,1000,0.02,1,86.6265,17.7832,46.6259,51159.8,0,0.004,0,0,0,0,0
14.74,gnb,ue[13],0,60,1000,950,30,200.998,360.401,82.1303,DL,1000,0.02,1,994.358,12.6538,15.7764,35997,0,0.01,0,0,0,0,0
14.74,gnb,ue[14],0,60,1000,950,30,61.8102,275.826,57.155,DL,1000,0.02,1,1155.62,13.4543,-1.04986,10437.2,0,0.022,0,0,0,0,0
14.74,gnb,ue[15],0,60,1000,950,30,435.566,185.266,0.159457,DL,1000,0.02,1,950.943,6.30593,16.2582,27747.5,0,0.034,0,0,0,0,0
14.74,gnb,ue[16],0,60,1000,950,30,729.81,619.004,77.9111,DL,1000,0.02,1,429.949,16.0327,10.2973,51393.6,0,0.013,0,0,0,0,0
14.74,gnb,ue[17],0,60,1000,950,30,49.9572,71.1895,76.9247,DL,1000,0.02,1,1295.03,12.9393,10.8472,24483.6,0,0.029,0,0,0,0,0
14.74,gnb,ue[18],0,60,1000,950,30,1405.89,624.35,97.8857,DL,1000,0.02,1,524.785,15.2997,6.35449,51037.9,0,0.004,0,0,0,0,0
